Drug Name,Price
ZACAGLONE 75mg/3ml solution for I.M. injection,2
ITRAFUNGIZOLE 100mg hard gelatin caps.,12
MANNITOL 10% inj. For I.V. inf. (USP 31),5
ANTIMIGROZAN 5mg disintegrating tabs.,48
EGYCUSATE 20 mg/5 ml syrup,10
XALTEC 0.5mg/mlL oral solution,8
ALFABETEX 80/12.5mg f.c. tabs.,14
ALFABETEX 160/25mg f.c. tabs.,18
RAZIPHEMOL 10mg/ml soln. for I.V. inf.,11
NESTACORAN 1mg f.c. tabs.,5
NESTACORAN 2mg f.c. tabs.,7
NEBIMOUN 2.5mg f.c.tab.,11
NEBIMOUN 5mg f.c.tab.,16
NEBIMOUN 10mg f.c.tab.,21
LEVOHISTAM 5MG / 10 ML syrup,8
DROPIFLOX otic susp.,6
PANAVIDONE 10% vaginal douche,4
PANAVIDONE 7.5% surgical scrub soln.,85
SPIREX PLUS f.c. tabs.,20
MOVIGIT 50mg f.c.tab.,24
BACTROFORM 0.02 gm/gm top. Oint.,22
FAULCURIUM 10mg/ml amp. For I.V. inj. Or inf.,11
FAULCURIUM 10mg/ml l amp. For I.V. .inj. Or inf.,17
DEPACOM 500mg extended release f.c.tab.,36
MEPAPHAGE S.R. 1000mg f.c.tab.,8
ISORIFAMPIN hard gelatin caps.,8
VONTEROID 80mg f.c.tab.,28
XYLOTOP 4% topical gel,3
RAMEDAZOLAMIDE eye drop,45
ANXBEAT 15 mg tab.,8
ETHAMBUTOL MEMPHIS 500 mg f.c.tab.,7
NORVAPRIL 5/10mg hard gelatin caps.,12
CAPROL 5mg f.c.tab.,4
CAPROL 10mg f.c.tab.,6
PERINDOCOMB 2/0.625mg f.c.tab,10
MIGROSTOP 12.5 mg tab.,18
DECANCIT S.R f.c.tab,7
EPCURA MR 4mg tab.,10
EPCIDIN S.R. 6mg hard gelatin caps.,8
DEPEZAC 90 mg delayed release tab.,12
CANGOUT 100mg tab.,10
SCIENCESTAT 40mg hard gelatin caps.,16
MEPACOVENTL 4mg S.R.tab.,4
SALAZOSIN 500mg enteric f.c.tab.,8
PENTAVITON f.c.tab.,4
TORSAMOLEX 10mg tabs.,10
TORSAMOLEX 20mg tabs.,10
CANDEBLOCK 16mg tabs.,13
CANDEBLOCK 8mg tabs.,8
KANSARTAN PLUS 300/12.5mg f.c. tabs.,17
NOCTIPLON 2mg f.c.tab.,7
LOSIPROST 0.4 mg hard gelatin cap.,18
MOVIGRETAL 100mg tabs.,19
CEREBROCETAM 800mg f.c. tabs.,11
KLENDABIOTICAM 1 % top. Solution,6
KANSARTAN PLUS 150/12.5mg f.c. tabs.,13
SPRYCEL 50mg f.c. tabs.,16300
INTEGRILIN 0.75mg/ml soln. for I.V. inf.,490
INTEGRILIN 2mg/ml vial for I.V. inj.,160
IALUGEN PLUS top. Cream,30
GLIVEC 400mg f.c. tabs.,11750
GENECALCIN 2000 I.U./dose nasal spray,105
ZOVIRAX freez dried powder for infusion,80
GEO POTA-K 600 SR tabs.,3
DELMENDA 5mg f.c.tab.,20
FLAGYMYCIN f.c.tab.,6
UNIPRIDOL 100mg/100ml syp.,8
CEFTIDIN 500mg vial for IM./IV. Inj. Or inf.,8
CEFTIDIN 1gm vial for IM./IV. Inj. Or inf.,12
MEMEXA 1gm/100ml oral drops,25
TRAVODERMAL topical cream,8
L-CARNITINE PLUS f.c.tab.,40
CARELYTE 2.4/2.5gm granules,45
PROFUSOL 600mg soft gelatin caps.,3
ASPATREND 5 gm/10ml vial for inj.,7
TIMBESTATIN 10/20 mg f.c.tab.,45
TRAUMAPLANT 10gm/100gm top. Cream,11
COUGH REST syrup,4
NIFEDIPINE SR 30 mg hard gelatin caps.,7
TERBUTANYL 1.5mg/5ml syrup,3
TERBUTANYL 2.5 mg tab.,3
MAZEMAL200 C.R. f.c. tabs.,4
MAZEMAL400 C.R. f.c. tabs.,6
NIT CLEAN 100mg/5ml pd. For oral susp.,8
HEPAVERIN 200mg hard gelatin caps.,14
PROBRIC 10 mg tab.,9
PROBRIC 20 mg tab.,15
SODIUM LACTATE 1.85% BP 2009 solution for i.v. infusion,4
CITAPRONEX 5mg f.c.tab.,15
HCT GEORETIC 25 mg scored tab.,2
EMIPROFEN 100mg/2ml amp. For I.M. inj.,3
JECTACORTIN 8mg/2ml amp. For I.M./I.V. inj.,4
VEDRAPHENAL 1% steril solution for Infusion,7
VEDRAPHENAL 1 gm sterile solution for infusion,14
HEPACLUDE 1mg f.c.tab.,450
RASANOPARK 1mg tab.,60
BRONCHOTEROL syrup,2
KEPRADIL 100mg/ml oral soln.,36
DRAGONOR 50 mg hard gelatin caps.,29
ALERID 10MG chewable tab.,11
AMRIBROMAZEPAM 1.5 mg tabs.,2
AMRIBROMAZEPAM 3mg tabs.,2
ITOFERROSE 100mg/5ml amp. for IV inj. or inf.,75
STAZOTREND 100 mg tabs.,17
SCHIZOSTOP 10mg tab.,27
SCHIZOSTOP 30mg tabs.,36
HOPAZAD topical gel,8
DELORA-STOP 5mg disintegrating tabs.,5
DELORA-STOP 0.5mg/mlL syrup,6
CARBOSTINEX 500MCG tab.,45
CICLOHERP 1gm f.c. tabs.,60
MENOBROCOND f.c.caplets,5
NASAL CLEAN alkaline wash pd.,3
GLYCEROTONE 0.4 % rectal oint.,18
LIPICLEAR f.c. tabs.,12
TETRASPAN 6% sol. for IV infu.,80
APO-MEFLOQUINE 250 mg tab.,65
DACOGEN 50 mg lyoph. Pd. for IV infu.,6780
"BYETTA 5mcg sol. For inj., prefilled pen",675
"BYETTA 10mcg sol. For inj., prefilled pen",675
LUPRON DEPOT 22.5mg/2ml vial for I.M inj.,2490
LUPRON DEPOT 3.75mg/2ml vial for I.M. inj.,750
LUPRON DEPOT 11.25mg/2ml vial for I.M inj.,1620
FLAGYMYCIN DS f.c.tab.,10
GASTROBIOTIC 200 mg f.c.tab.,17
OXAPROZINAN 600 mg f.c. tabs.,12
URSOCHOLIC 400 mg hard gelatin caps.,34
DECLOPHEN PLUS 50/250mg hard gelatin caps.,4
PERINDOCOMB 4/1.25mg f.c.tab.,14
BETAVAL - C topical cream,6
BACTROBAN 0.02 gm/gm topical ointment,22
WELLOFUNG 2% topical cream,12
PANDROCEAR 1% Topical Cream,10
SPECTRODOXIME 200mg f.c.tab.,55
ECCOTRIOL topical cream,16
UNILORATADINE 10 mg tabs.,6
CO-TAREG 320/12.5mg f.c. tabs.,86
CO-TAREG 320/25 mg f.c.tab.,86
HEPACLUDE 0.5 mg / 10 ml oral solution,450
GLUCOSE 5% + POTASSIUM CHLORIDE 0.3% I.V. inf.,3
BEMASTRIM 10 mg f.c.tab.,26
PLFAMTIN chewble tab.,4
AIG MINOXIDIL 2% scalp lotion,35
AIG MINOXIDIL 5% scalp lotion,40
ROPINIROLE 0.5 mg tab.,7
TAV-DU opphthalmic solution,80
FATESTATIN 80mg f.c.tab.,35
FATESTATIN 10 mg f.c.tab.,15
FATESTATIN 20 mg f.c.tab.,18
FEXOLERG 180 mg f.c.tabs.,8
LIPICLEAR 10/20 mg f.c.tab.,17
LIPICLEAR 5/20MG f.c.tab.,14
LIPICLEAR 10/40MG f.c.tab.,20
LIPICLEAR 10/10 mg f.c.tab.,15
LYRINEUR 75mg hard gelatin caps.,21
AMRIFLUCAN 150 mg hard gelatin caps.,4
PENTADIAPER 20% topical cream,4
LINCONOCURE 600mg/2ml solutn. For I.V/I.M injection (amp.),15
DURJOY 30 mg f.c.tabs.,80
DURJOY f.c.tab.,105
TARGOCID 400mg vial for I.V/I.M inj.,175
TASIGNA 200 mg hard gelatin caps.,5700
HERPHONAL 40 mg/ ml oral solution,45
EXTRAGESIC 400mg f.c. tabs.,9
ATTENSERA 40 mg hard gelatin caps.,80
RHINOCALM syrup,6
COMTAPONE 200 mg f.c.tab.,22
ORGANOMOX 400mg/5ml pd. For oral susp.,6
NOCTOPEX 2 mg f.c.tab.,11
DEXTROSE 10% & SODIUM CHLORIDE 0.9% (R1),6
DEXTROSE 10% & SODIUM CHLORIDE 0.9%,4
NERHAHAIR 5 gm/100ml top. lotion,30
ACTIMOXIFLOX 400 mgf.c.tabs.,26
AGRELOCIT tab.,14
FURFURIL 220mg/5ml oral susp.,4
VETOYAGRA 50 mg f.c. tabs.,2
ITORISPERIDONE 2mg f.c. tabs.,14
ITROISPERIDONE 4 mg f.c.tabs.,24
CLAVOSIGMA 875 mg /125 mg f.c.tabs.,20
CLAVOSIGMA 250mg / 125mg f.c.tab.,17
CLAVOSIGMA 250mg / 62.5mg powder for oral susp.,10
RECARDOPRIL 2.5mg tab.,8
RECARDOPRIL 5mg tab.,10
RECARDOPRIL 10mg tabs.,16
GLONERVYA 75mg hard gelatin caps.,26
ADOLOR 10 mg f.c.tab.,6
MAXIBIOTIC 2gm vial for I.M./I.V. inj.,18
PARACETAMOL - EUROPEAN 1% solutn. for I.v inf.,6
PARACETAMOL - EUROPEAN 1%l soln. for I.V. inf.,14
HORMSTON 10 mg tab.,13
OPTIGUARD 3mg/ml eye dps.,7
ELETRIKAN 40 mg f.c.tab.,48
VISCERA 50mg tab.,3
NAVILUCA 2mg/ml vial for I.V. inf.,28
VOXAZOLDIN 2mg/ml vial for I.V. inf.,120
VOXAZOLDIN 2mg/ml vial. For I.V. inf.,40
NORMESAR PLUS 12.5/20mg f.c.tab.,14
HAEMOCOMPLEX hard gelatin caps.,18
JOYPOX 30 mg f.c.tabs.,65
AZROLID 200mg/5ml pd. For oral susp. (R2),8
AZROLID 200mg/5ml pd. For oral susp. (R1),10
AZROLID 200mg/5ml pd. For oral susp.,6
CUT DOWN 120mg hard gelatin caps.,16
RAMECEFTRAX 500mg/0.5gm vial for I.V. inj.,9
PLAQUVERAZON topical cream (R1),35
PLAQUVERAZON topical cream,25
CYCLOMOCOND 0.05% ophthalmic emulsion vials,100
COMPOUND SODIUM LACTATE ( RINGER LACTATE) I.V.infusion(B.P.2008),4
AMTHROST 250 mg f.c. tab.,4
OMEGAPRESS 0.1mg tab.,25
OMEGAPRESS 0.2mg tab.,32
OTATHROMB 75mg f.c. tabs.,9
EPLOREFIX 50MG f.c.tab.,26
EPLOREFIX 25 mg f.c. tab.,22
ALERID 10mg/ml oral dps.,5
OSTEONATE PLUS tab.,46
ESOMELODAN 40mg enteric coated tab.,20
ESOMELODAN 20mg enteric coated tab.,18
PENTABURN 0.25gm/100gm top. Cream,16
OPICROCEED 50 mg f.c.tab.,8
FEMINALOPRAM caplets,4
JANUGLIPTIN 100mg f.c. tabs.,37
JANUGLIPTIN PLUS 50/1000mg f.c. tabs.,20
BIORAZO 20mg hard gelatin caps.,9
BIORAZO 40mg hard gelatin caps.,11
DIPOTENSIVE 10 mg tab.,7
PENTASTATIN 5 mg f.c.tabs.,9
AVIVAPRIL 10 / 12.5 mg tabs.,12
PROTOLOC 20 mg enteric coated tablet,9
REPAGLID 2MG tab.,6
ROSEMOND 1 mg tabs.,4
ROSEMOND2 mg tabs.,6
ROSEMOND 0.5mg tab.,4
STAZOLA 100mg tab.,15
STAZOLA 50 mg tab.,15
HYDROTRELON top. cream,17
CINACALCET 90 mg f.c.tab.,535
CINACALCET 30 mg f.c.tab.,195
RESINOKATEN powder,130
ITRAFUNGEX 10mg/ml oral liquid (R1),50
ITRAFUNGEX 10mg/ml oral liquid,40
CEFEPIME 2gm vial.,36
LASIPHAR 40mg/4ml amp. for IM/IV inj.,4
LASIPHAR 20mg/2ml amp. for IM/IV inj.,4
SEROFLO 500 pd. for inhalation,52
SEROFLO 250 pd. for inhalation,42
MISACLOR 125mg/5ml pd. for oral susp.,19
PAL-MASH 0.1% topical cream,9
HYDROZIDE 25 mg scored tab.,6
VIXADEP 150mg S.R. f.c.tab.,12
IBANDROCARE 150mg f.c.tab.,20
OXALEPTAL 6gm/100ml oral susp.,30
ROACCUTREX 40mg soft gelatin cap.,60
ADWISEPT 10% vag. Douche,4
TOPINOID 0.05%  top. Gel,9
CRYPTOPER 100mg/5ml pd. For oral susp.,6
CRYPTOPER 500mg f.c.tab.,10
VETOCETAMOL tab.,4
BRADIPECT 5 mg f.c.tab.,30
BRADIPECT 7.5 mg f.c.tab.,32
UNILORATADINE 10 mg oral disintegrating tablet,7
GALLDEPEDRA 300mg f.c. tabs.,12
CEFBIOLOR 250 mg hard gelatin caps.,16
CONCENTRATED HAEMODIALYSIS SOLUTION-ACETATE( A3 ) B.P. 2009,40
CONCENTRATED HAEMODIALYSIS SOLUTION-ACETATE( A2 ) B.P. 2009,40
CONCENTRATED HAEMODIALYSIS SOLUTION-ACETATE( A4 ) B.P. 2008,40
ZINC-SEDICO 20mg/5ml pd. for oral sol.,8
ZINC-SEDICO 10mg/5ml pd. for oral sol.,5
URSOSERNOX 500 mg f.c.tab.,16
SIMVA-EZE 10/10 mg tab.,16
SIMVA-EZE 20/10mg tab.,18
SIMVA-EZE 40/10mg tab.,24
CANDEBLOCK- D 16/12.5mg tab.,15
RIMSTILACETAM 250 mg f.c.tab.,19
CONCENTRATED HAEMODIALYSIS SOLUTION-ACIDIC( B1 ) B.P. 2008,45
CONCENTRATED HAEMODIALYSIS SOLUTION-ACIDIC( B2) B.P. 2009,45
CONCENTRATED HAEMODIALYSIS SOLUTION-ACIDIC( B4 ) B.P. 2008,45
NERVIDOX sublingual tabs.,12
CEFORAN 2gm vial,18
PACLITAXEL STRAGEN 6mg/ml concentrate soln. for I.V.inf.,350
PACLITAXEL STRAGEN 6mg/ml concentrate sol. For I.V. inf.,1050
DIABEX 120 mg f.c.tab.,12
AYAPENAM vial  for I.V. inf.,67
WOMANKIT 500/20mg f.c.tab,5
VANCOBACT 500 mg vial for I.V. inf.,21
TINIFLOXACIN tab.,22
SEDOTAZOL 100 mg tab.,30
LIPIZAD 20mg tab.,16
FLUVIXAL 20mg/ml amp. for deep I.M. inj.,18
ESOPIROXAN 20 mg DR enteric coated pellets in hard gelatin caps.,16
ESOPIROXAN 40 mg DR enteric coated pellets in hard gelatin caps.,16
EZAPRIL 20mg tab.,6
ELAXICOPA 4mg f.c.tab.,10
ELAXICOPA 1mg f.c.tab.,4
ALKAPRESS PLUS 10/320 mg f.c.tab.,18
STRONTIOMIR 2gm/5gm gr. For oral susp.,36
ATMECIPIA 10 mg f.c.tab.,19
PENTAFLU syp.,5
DELCABRIN 0.5 mg scored tab.,40
PREGAVALEX 75 mg hard gelatin caps.,16
TAZORENOL 0.1% topical gel,13
HOPDETOX 0.2 mg f.c.tab.,30
ALERGAWAY 5 mg oral disinteg. tabs.,10
PANADOL 500 mg f.c. tab.,20
PANADOL EXTRA f.c. tab.,14
PIOMET 15/500 mg f.c.tab,11
OSTEORINE 50mg hard gelatin caps.,26
ESOGERDAZOLE 40mg DR caps.,16
CO-VASOTEC 80/12.5mg f.c.tab.,12
CO-VASOTEC 160/12.5mg f.c.tab.,14
COPRIMASEPT tab.,4
ALFAPROSTIN 0.5mg/ml amp. For I.V. inf.,250
PATANERGIC 1mg/ml ophth. sol.,16
EZEQUEL 100 mg f.c.tab.,4
HEALTHPLEND 5 mg extended release scored tab.,36
HEALTHIFUSE-H topical cream (R1),13
HEALTHIFUSE-H topical cream,10
DARIFENACIN-SAB 7.5 mg extended release f.c.tab.,20
OXATRILEPAZINE 600 mg f.c.tab,15
OXATRILEPAZINE 300 mg f.c.tab,10
COPRIMASEPT oral susp.,3
RIZATRIPTAN 10 mg tab.,30
MIXOSTERIDE 5 mg f.c.tab.,30
SERIGABTIN 75mg hard gelatin caps.,26
SERIGABTIN 150mg hard gelatin caps.,28
BONATRONIL 200 mg f.c. tabs.,6
VICKSOLYTIC syrup,5
GENMYCIN PLUS topical cream,4
STOMIGAS 20/1100 hard gelatin caps.,15
STOMIGAS 40/1100 hard gelatin caps.,15
STOMIGAS 20/1680 pd. For oral susp.,20
STOMIGAS 40/1680mg pd. for oral susp.,25
QUITAPEX 300mg  extended release f.c.tab.,65
QUITAPEX 400mg  extended release f.c.tab.,75
FASTEL 30mg/5ml oral susp.,8
TIMXAL ophthalmic sol.,66
NABUTONE 750mg f.c.tab.,4
OLOHISTINE 1mg/ml ophthalmic solution,19
BISOPROL 5 mg f.c.tab.,9
ACTOWEEK 35 mg f.c.tab.,20
NOUVONASE 5 mg tab.,8
PSYCHODAL 2mg oral disintegrating tab.,15
ADVIPRO COUGH & COLD syrup,5
OPTEST 0.05% eye dps.,16
CONTURINE 1mg f.c.tab.,8
GALVUS 50 mg tab.,98
GALVUS MET 50/100mg f.c. tabs.,105
GALVUS MET 50/850mg f.c. tabs.,105
AVICHEST 5gm/100ml syrup for adult,5
BETAXOLOL 20 mg tab.,14
BETAXOLOL 10 mg tab.,8
GLUCOSE I.V. INFUSION 50% W/V,5
TREMODECT 1 mg f.c.tabs.,8
TREMODECT 4 mg f.c.tabs.,16
GLUCONORM 0.5 mg tab.,10
GLUCONORM 1 mg tab.,15
GLUCONORM 2 mg tab.,24
AZIROWA 1000 mg f.c.tab.,8
CIPROTAK XL 500 mg extended release f.c.tab.,18
CIPROTAK XL 1000 mg extended release f.c.tab.,20
DECABAKON 150mcg/ml amp.,9
BACTROBAN 20mg/gm topical cream,22
FURORETIC 500 mg tab.,10
CLINDASOL 0.2gm/20gm topical gel,5
UNIZITHROCURE 200mg/5ml pd. For oral susp.,10
VANTOMOR 50mg dispersible tab.,5
CHOLESTGLOB 80 mg scored f.c.tab.,32
ALZAGLOB 10mg scored f.c.tab.,45
CLAVIMOX 457mg/5ml pd. for oral susp.,14
CLAVIMOX 228.5mg/5ml pd. for oral susp.,10
ATROPINE SULFATE 1mg/ml amp. For I.V./I.M. inj.,1
EUROBUTAMIN 200mg f.c.tab.,10
EUROBUTAMIN 400mg scored f.c.tab.,10
CARFALONE 25mg f.c.tab.,40
CARFALONE 50mg f.c.tab.,52
"MITOXANTRONE ""EBEWE"" 2mg/ml concentrate for infusion solution",460
SEROFLO 100 pd. for inhalation,35
COXALIV f.c. tabs.,14
EXTRA CLEAR ophthalmic sol.,4
HAEMOJET 100 mg soft gelatin caps.,8
ZOLATILOL sterile ophthalmic sol.,50
NATRIDURIN SR 1.5mg prolonged release f.c. tabs.,3
EPIMAZEPINE CR - 200 mg controlled release f.c. tabs.,6
EPIMAZEPINE CR - 400 mg controlled release f.c. tabs.,10
EPIMAZEPINE 2% oral susp.,6
URGELEVE 1 mg f.c.tabs.,21
VANISH 10/40mg f.c. tabs.,45
CLINOCID 1% topical cream,5
CLINOCID 2% vag. Cream,25
CARDITAG XL 200 mg SR f.c.tabs.,18
NEO-KETADEX 25 mg f.c. tabs.,6
VITACID C 500mg eff. Gran. In sachets,6
HAEMOPOWER 100mg/2ml amp. For I.M inj.,22
SPECTRACEFOCURE 250 mg/5 ml pd. for oral susp.,32
SPECTRACEFOCURE 300 mg hard gelatin caps.,45
EXACINOP 500 mg f.c. tabs.,11
EXACINOP 750 mg f.c. tabs.,16
SPRINKAZEN 25mg sprinkle hard gelatin caps.,10
SPRINKAZEN 50mg sprinkle hard gelatin caps.,13
OLMESPIRONOVA 20/12.5mg tab.,12
JENFUNGA 150 mg hard gelatin caps.,4
BIGASTUS 1.25 mg tab.,4
DECONADAL 20 mg f.c. tabs.,14
WAX OUT 5gm/100ml ear drops,5
CEFBIOLOR 250mg/5ml pd. for oral susp.,18
HYGI-TADINE 5 mg f.c. tabs.,11
HYGI-TADINE syrup,6
SUGANORM 15/500 mg f.c. tabs.,5
SUGANORM 15/850 mg f.c. tabs.,6
OXALEPTAL 300 mg f.c. tabs.,10
EPCIFLURIFEN 8.75 mg lozenges,5
MONTELOSAB 4 mg chewable tab.,8
MONTELOSAB 5 mg chewable tab.,12
MONTELOSAB 10 mg f.c. tabs.,15
SABFRINATE 2.5 mg f.c. tabs.,14
DIABETONORM PLUS 850/15 mg f.c.tab.,14
DIABETONORM PLUS 500/15 mg f.c.tab.,13
KAPIFECTIN 500 mg f.c.tab.,16
KAPIFECTIN 250 mg f.c.tab.,10
SUCROFILMPAN 1gm/5ml oral susp.,8
GASPEPSIA soft gelatin cap.,4
ZURCAL 20 mg gastro resistant tab.,12
ZURCAL 40 mg gastro resistant tab.,15
RELIKAST 5mg chewable tab.,25
ORNITATE 5gm/10ml amp. For I.V. inf.,35
FORTYMOX 5mg/ml ophthalmic solution,23
GLOBAZURE 150 mg hard gelatin caps.,26
GLOBAZURE 300 mg hard gelatin caps.,50
GIVAROROCK 10/20 mg tab.,11
GIVAROROCK 10/40 mg tab.,13
NICOTIPAN 1000 mg extended release f.c. tabs.,24
UNISPIRA-M f.c. tabs.,6
MODALLERGE 0.5mg/ml oral sol.,8
REGUPHOSE 800 mg f.c.tabs.,40
OTACI CARE top. cream,9
FLUCTOBAR 2mg/ml vial for I.V. inf.,25
FARBICURE 10mg/gm top. Cream,12
INNOVIFEN 300 mg f.c. tabs.,7
INNOVIFEN 400 mg f.c. tabs.,8
NICOTIPAN 500 mg extended release f.c. tabs.,18
NICOTIPAN 750 mg extended release f.c. tabs.,21
ALGESAL 10gm/100gm top. Cream,3
SYCOCETAM 500 mg f.c. tabs.,37
ARIPIPREX 1mg/ml oral sol.,30
ALZIXA 10 mg f.c. tabs.,20
BIPERIDEN 2mg tab.,11
CANDY 16 mg tabs.,6
NAFTIDUR 200 mg extended release hard gelatin caps.,15
LEVODEL 250 mg f.c. tabs.,8
LEVODEL 500mg f.c. tabs.,9
LEVODEL 750mg f.c. tabs.,14
MIRA-HALOTHANE 100% volatile liquid for inhalation (R1),100
MIRA-HALOTHANE 100% volatile liquid for inhalation,50
MIRA-ISOFLURANE 100% volatile liquid for inhalation (R1),220
MIRA-ISOFLURANE 100% volatile liquid for inhalation,110
HYGIGASTIN 20 mg enteric coated tabs.,9
DULOXEPRIN 30 mg enteric coated pellets in delayed release caps.,60
MEMANTCARE 10 mg scored f.c. tabs.,15
AMLOZAPRIL 10/20mg hard gelatin caps.,16
VELGAROL 5mg/100gm top. Oint.,41
CYCLOVIRAL 800 mg tab.,14
VUDININE 100 mg f.c. tabs.,30
LIRIMAR 80 mg hard gelatin caps.,29
LIRIMAR 20 mg hard gelatin caps.,15
ELIANDRORICA 150 mg f.c. tabs.,20
DURANFTAT 200 mg f.c. tab.,10
GEVARCUT 200 mg f.c. tabs.,13
ITOLAVIX 75 mg f.c. tabs.,13
GYNOCEPT f.c. tabs.,10
CHEMITRIJULIE 120 mg hard gelatin caps.,11
CEMICRESTO 20 mg f.c. tabs.,16
URGINAFECT 5 mg f.c. tabs.,21
ALPHANOVA 0.15% sterile ophth. sol.,26
GASTOBENZ 20% top. spray sol. (R1),20
GASTOBENZ 20% top. spray sol.,12
CORONAVINE 5 mg tab.,4
HERPACUT 500 mg scored f.c. tabs.,50
GLARYL 1 mg tabs.,2
GLARYL 2 mg tabs.,3
KEMICILAZ 1 mg f.c. tabs.,11
KEMICILAZ 2.5 mg f.c. tabs.,18
KEMICILAZ 5 mg f.c. tabs.,25
DEMAFIGHT 5 mg tabs.,5
ALPHANOVA PLUS ophth. sol.,39
CIVIRUS 10 mg tabs.,75
PALIPER 3 mg extended release f.c. tabs.,60
PALIPER 6 mg extended release f.c. tabs.,70
EURONEMIA 100mg/5ml amp for I.V. inj. Or inf.,68
TRENCEDIA 200 mg f.c. tabs.,17
CEPHALEXIN 500mg caps.,8
BENZYL BENZOATE 25% lotion,2
BENZYL PENICILLIN 1M.I.U. B.P2004 vial.,2
SUCCINYL CHOLINE CHLORIDE U.S.P.27 I.V. inj.,5
NOVA T intrauterine device,30
MONA  LISA CU 375,38
RADIOPAQUE MULTILOAD CU375 IUD.,25
EGY-T MODEL CU T 380A intrauterine device,8
CEPHALEXIN 250mg/5ml susp.USP24,6
U-KARE CU 375 intrauterine device.,15
THIOPENTAL SODIUM 0.5gm vial U.S.P.21,6
SULPHADIAZINE  500mg tab.,1
CHLORHEXIDINE 0.5% gauze dressing. (R1),4
CHLORHEXIDINE 0.5% gauze dressing.,1
THIOPENTAL SODIUM 1gm USP 27 vial,10
MORPHINE SULPHATE 20 mg/ml injection,1
PARAFFIN Gauze Dressing B.P.27,1
AMOXYCILLIN 500mg caps B.P.2007,4
SODIUM BICARBONATE I.V.infusion B.P.88,6
METHOTREXATE 50mg/2ml B.P.88 injection.,14
RINGER'S INJ. U.S.P,6
STERILE WATER FOR INJECTION USP 20,20
NEOSTIGMINE 15mg tab.,3
PETHIDINE inj.B.P.88,1
PYRAZINAMIDE 500mg U.S.P.27 tab.,6
DEXTROSE 50 % inj. E.P.84,10
PANCURONIUM BROMIDE 4mg/2ml I.V.amp.B.P.88,6
CHLORAMPHENICOL 0.5% eye drops.,2
NEOMYCIN & POLYMEXIN B SULFATE  cream (R1),2
NEOMYCIN & POLYMEXIN B SULFATE  cream,6
NEOMYCIN & POLYMYXIN B SULFATES & BACITRACIN ZINC oint (USP 28),6
CEPHRADINE 1gm vial U.S.P.30,7
CEPHRADINE 500mg vial U.S.P.30,4
EPIFENAC 100mg rectal supp.,5
LACTATED RINGER'S injection. U.S.P 27 (R2),3
LACTATED RINGER'S injection. U.S.P 27 (R1),7
LACTATED RINGER'S injection. U.S.P 27,4
DEXTRAN (70)  6% W/V IN NORMAL SALINE I.V.infusion B.P2003,18
SODIUM CHLORIDE 0.45 % W/V I.V.infusion B.P2003,3
DEXTROSE 10 % AND SODIUM CHLORIDE  0.9 % injection U.S.P 27,4
SODIUM CHLORID 3 % W/V E I.V. infusion B.P.2003 (R1),3
SODIUM CHLORID 3 % W/V E I.V. infusion B.P.2003,4
SODIUM CHLORIDE 10 % W/V B.P.88 injection. (R1),3
SODIUM CHLORIDE 10 % W/V B.P.88 injection.,4
GLYCINE 1.5 %  irrigation solution  B.P.2003 (R1),10
GLYCINE 1.5 %  irrigation solution  B.P.2003,6
RANITIDINE 150mg U.S.P.27  tab.,5
SODIUM LACTATE 1/6 MOLAR I.V.infusion U.S.P.27,5
DEXONIUM 8mg/2ml amp.,2
ETHINYL OESTRADIOL 50mcg tab.,5
DEXTROSE INJECTION 25 % I.V injection U.S.P 29,8
VANCOMYCIN HYDROCHLORIDE 500mg vial,45
CALCIUM CHLORIDE 100mg/ml amp.U.S.P.30,2
PHENYL EPHRINE 10 % eye drops,2
ENALAPRIL MALEATE 20mg tab.,7
CHLORPHENIRAMINE 4 mg tab. B.p.93,1
CEFADRIN 500mg I.V./I.M.vial U.S.P.23,4
CEFADRIN 1gm I.V./I.M.vial U.S.P.23,5
CEFADRIN 250mg I.V./I.M.vial U.S.P.23,3
SIMETHICONE EMULSION 2g/100ml  U.S.P 22 oral drops. (R1),3
SIMETHICONE EMULSION 2g/100ml  U.S.P 22 oral drops.,3
CEPHALEXIN 500mg caps B.P.2007,11
CETAZIME 0.5g IV/IM vial USP23,12
CETAZIME 1gm IV/IM vial USP23,25
POTASSIUM CHLORIDE 15% amp.E.P.2005,1
IBUPROFEN 400 mg tab. B.P.2003,4
GENTAMYCIN SULPHATE 80 mg amp.USP 20,6
ERYTHROMYCIN STEARATE 250mg  B.P.2004 f.c. tab.,4
ATARAX 10mg tab.,4
DEXTROSE 5% I.V.inf.,4
SODIUM CHLORIDE 0.9%W/V I.V.infusion B.P.2005,4
GENTAMYCIN SULFATE 40mg amp. U.S.P,3
ASPRAM 1.5M.I.U. f.c.tab.,6
ERYTHROMYCIN STEARATE 500 mg  B.P.2004 f.c. tab.,6
SEDORETIC tab.,13
Acivir 200mg tabs.,0
SODIUM LACTATE (1/6 MOLAR) I.V.infusion B.P 2004,2
PERACEF 1gm vial,13
ASPIRIN 500mg tab.,5
POTASSIUM CHLORIDE 0.2%W/V & DEXTROSE 5%W/V I.V.infusion B.P.2010 (R2),2
POTASSIUM CHLORIDE 0.2%W/V & DEXTROSE 5%W/V I.V.infusion B.P.2010 (R1),2
